,name,artist,release_date,length,popularity,danceability,acousticness,energy,loudness,tempo,valence,url,image,audio
41,六兆年と一夜物語,ヴァリアス・アーティスト,2022-01-19,0.36669753383011994,0.4137931034482758,0.5673249551166966,0.0007552758667473778,0.9217252396166135,0.7156649770697561,0.10528353946317504,0.44117647058823534,https://open.spotify.com/track/08ZvFfHEBfTgH4MN9YT1BC,https://i.scdn.co/image/ab67616d0000b2733f5e42bee63e05a2cfa5bcc3,https://p.scdn.co/mp3-preview/ef2b2addaf6ed7640b86564313d8bc70372d8360?cid=18308f0d5b8049c89ee330d9cfa4bc58
42,EYE,Kanaria,2021-07-26,0.01499969424036196,0.5862068965517242,0.8420107719928187,0.024405108402522614,0.3849840255591055,0.4980288036044733,0.45981879936426495,0.9933155080213902,https://open.spotify.com/track/0PsenCZ8p4sCYdBdmwLuM8,https://i.scdn.co/image/ab67616d0000b273f9dcd10b6620d13add6637cd,https://p.scdn.co/mp3-preview/0f128e44b06f2955e436c791ea9c9b3806fa0b0b?cid=18308f0d5b8049c89ee330d9cfa4bc58
43,ドーナツホール,ハチ,2015-11-13,0.32363784081279645,0.6551724137931034,0.6050269299820465,0.00018815389828032657,0.9057507987220449,0.8299943680102984,0.37080781921888495,0.9331550802139037,https://open.spotify.com/track/6kwLcF9pDovUbmGOtHo4Ml,https://i.scdn.co/image/ab67616d0000b2731754285e945b1b37625d6d09,https://p.scdn.co/mp3-preview/55a9574e99e97437ffe80ddc2c38da49cd898472?cid=18308f0d5b8049c89ee330d9cfa4bc58
44,乙女解剖,DECO*27,2019-05-22,0.4033319064550227,0.7931034482758621,0.6678635547576302,0.0022281000833633017,0.8418530351437702,0.618070641242256,0.43596259812345217,0.8048128342245988,https://open.spotify.com/track/7Lpm4GU78jmjSrQDhiAqzJ,https://i.scdn.co/image/ab67616d0000b27351c4012d13453cb7425e78d9,https://p.scdn.co/mp3-preview/c693e2811945d5891f0ee6872191bb29d0c93ed0?cid=18308f0d5b8049c89ee330d9cfa4bc58
45,デリヘル呼んだら君が来た - Original Ver.,ナナホシ管弦楽団,2014-09-03,0.5170701237889735,0.10344827586206895,0.556552962298025,0.016182444467392663,0.25079872204472853,0.0024941668678091222,0.12149962485175603,0.5855614973262033,https://open.spotify.com/track/6yZMJJZQimHEgiG1CbucFx,https://i.scdn.co/image/ab67616d0000b27371d50ee0ef398c3ddf16dd43,https://p.scdn.co/mp3-preview/f36aa786f771b86301e78e511d6e16bf29a54c86?cid=18308f0d5b8049c89ee330d9cfa4bc58
46,太陽系デスコ,ナユタン星人,2016-12-31,0.31509841092348145,0.4482758620689655,0.5278276481149011,0.029241969540834353,0.9137380191693291,0.9070721699251749,0.564416583972699,0.6564171122994653,https://open.spotify.com/track/5A4WZNKHEiiuOgH7CBHBO6,https://i.scdn.co/image/ab67616d0000b27363cc1e7ee50ed3854f40c367,https://p.scdn.co/mp3-preview/4f6bf9f7ffd77518647fb31777c3058326ae623a?cid=18308f0d5b8049c89ee330d9cfa4bc58
47,限りなく灰色へ (feat. 宵崎奏&朝比奈まふゆ&東雲絵名&暁山瑞希&鏡音リン),25時、ナイトコードで。,2022-01-19,0.6176126287466476,0.8275862068965516,1.0,0.12090048811184177,0.4488817891373803,0.5197521924531336,0.22636364369791295,0.7219251336898396,https://open.spotify.com/track/2kvYOzDQ8BZ9t0w3XU2Qpi,https://i.scdn.co/image/ab67616d0000b27307fd0feba0f7e8a4d7313f61,https://p.scdn.co/mp3-preview/e60bb57c4c8ccee82ea0dd1818f86123f13ce2e7?cid=18308f0d5b8049c89ee330d9cfa4bc58
48,夜明けと蛍,n-buna,2015-07-22,0.7770881199276659,0.5172413793103448,0.9766606822262118,0.7206712692624971,0.1517571884984027,0.44661678332931043,0.0,0.8368983957219251,https://open.spotify.com/track/7zzMTPHYh2ntj2PLQyvrng,https://i.scdn.co/image/ab67616d0000b273424682188a4aa630657d2c00,https://p.scdn.co/mp3-preview/f9e23c5bb92550427516885d3499a7a355d278bf?cid=18308f0d5b8049c89ee330d9cfa4bc58
49,モザイクロール - Reloaded,DECO*27,2021-10-09,0.1287597515484541,0.13793103448275867,0.47576301615798927,0.0014179258426960857,0.8226837060702877,0.39777938691769243,0.5491282845640616,0.7807486631016043,https://open.spotify.com/track/6RZ6vRkRLb67cRZwmpASK7,https://i.scdn.co/image/ab67616d0000b2732f16d9ed1e9cf90e4e09a022,https://p.scdn.co/mp3-preview/ac0f4fa6c1ea6857b3f6994dc933d3769b325dea?cid=18308f0d5b8049c89ee330d9cfa4bc58
50,心做し,Sou,2019-07-31,0.6001231774541579,0.31034482758620685,0.44883303411131065,0.031055792467701255,0.6597444089456871,0.6787352160270335,0.7099902380779503,0.4679144385026737,https://open.spotify.com/track/0NaRzb0OTyAqyg9U5xYKla,https://i.scdn.co/image/ab67616d0000b273f05f3613c3f7c0d666a9e864,なし
